time_s,minute,door,V,alert,cooldown
219.9,3.665,0,0.0,0,0
220.0,3.6666666666666665,0,0.0,0,0
220.10000000000002,3.668333333333334,0,0.0,0,0
220.20000000000002,3.6700000000000004,0,0.0,0,0
220.3,3.671666666666667,0,0.0,0,0
220.4,3.6733333333333333,0,0.0,0,0
220.5,3.675,0,0.0,0,0
220.60000000000002,3.676666666666667,0,0.0,0,0
220.70000000000002,3.6783333333333337,0,0.0,0,0
220.8,3.68,0,0.0,0,0
220.9,3.6816666666666666,0,0.0,0,0
221.0,3.683333333333333,0,0.0,0,0
221.10000000000002,3.6850000000000005,0,0.0,0,0
221.20000000000002,3.686666666666667,0,0.0,0,0
221.3,3.6883333333333335,0,0.0,0,0
221.4,3.69,0,0.0,0,0
221.5,3.691666666666667,0,0.0,0,0
221.60000000000002,3.693333333333334,0,0.0,0,0
221.70000000000002,3.6950000000000003,0,0.0,0,0
221.8,3.6966666666666668,0,0.0,0,0
221.9,3.6983333333333333,0,0.0,0,0
222.0,3.7,0,0.0,0,0
222.10000000000002,3.701666666666667,0,0.0,0,0
222.20000000000002,3.7033333333333336,0,0.0,0,0
222.3,3.705,0,0.0,0,0
222.4,3.7066666666666666,0,0.0,0,0
222.5,3.7083333333333335,0,0.0,0,0
222.60000000000002,3.7100000000000004,0,0.0,0,0
222.70000000000002,3.711666666666667,0,0.0,0,0
222.8,3.7133333333333334,0,0.0,0,0
222.9,3.7150000000000003,0,0.0,0,0
223.0,3.716666666666667,0,0.0,0,0
223.10000000000002,3.7183333333333337,0,0.0,0,0
223.20000000000002,3.72,0,0.0,0,0
223.3,3.7216666666666667,0,0.0,0,0
223.4,3.7233333333333336,0,0.0,0,0
223.5,3.725,0,0.0,0,0
223.60000000000002,3.726666666666667,0,0.0,0,0
223.70000000000002,3.7283333333333335,0,0.0,0,0
223.8,3.73,0,0.0,0,0
223.9,3.731666666666667,0,0.0,0,0
224.0,3.7333333333333334,0,0.0,0,0
224.10000000000002,3.7350000000000003,0,0.0,0,0
224.20000000000002,3.736666666666667,0,0.0,0,0
224.3,3.7383333333333337,0,0.0,0,0
224.4,3.74,0,0.0,0,0
224.5,3.7416666666666667,0,0.0,0,0
224.60000000000002,3.7433333333333336,0,0.0,0,0
224.70000000000002,3.745,0,0.0,0,0
224.8,3.746666666666667,0,0.0,0,0
224.9,3.7483333333333335,0,0.0,0,0
225.0,3.75,0,0.0,0,0
225.10000000000002,3.751666666666667,0,0.0,0,0
225.20000000000002,3.7533333333333334,0,0.0,0,0
225.3,3.7550000000000003,0,0.0,0,0
225.4,3.756666666666667,0,0.0,0,0
225.5,3.7583333333333333,0,0.0,0,0
225.60000000000002,3.7600000000000002,0,0.0,0,0
225.70000000000002,3.761666666666667,0,0.0,0,0
225.8,3.7633333333333336,0,0.0,0,0
225.9,3.765,0,0.0,0,0
226.0,3.7666666666666666,0,0.0,0,0
226.10000000000002,3.7683333333333335,0,0.0,0,0
226.20000000000002,3.7700000000000005,0,0.0,0,0
226.3,3.771666666666667,0,0.0,0,0
226.4,3.7733333333333334,0,0.0,0,0
226.5,3.775,0,0.0,0,0
226.60000000000002,3.776666666666667,0,0.0,0,0
226.70000000000002,3.7783333333333338,0,0.0,0,0
226.8,3.7800000000000002,0,0.0,0,0
226.9,3.7816666666666667,0,0.0,0,0
227.0,3.783333333333333,0,0.0,0,0
227.10000000000002,3.7850000000000006,0,0.0,0,0
227.20000000000002,3.786666666666667,0,0.0,0,0
227.3,3.7883333333333336,0,0.0,0,0
227.4,3.79,0,0.0,0,0
227.5,3.7916666666666665,0,0.0,0,0
227.60000000000002,3.793333333333334,0,0.0,0,0
227.70000000000002,3.7950000000000004,0,0.0,0,0
227.8,3.796666666666667,0,0.0,0,0
227.9,3.7983333333333333,0,0.0,0,0
228.0,3.8,0,0.0,0,0
228.10000000000002,3.801666666666667,0,0.0,0,0
228.20000000000002,3.8033333333333337,0,0.0,0,0
228.3,3.805,0,0.0,0,0
228.4,3.8066666666666666,0,0.0,0,0
228.5,3.808333333333333,0,0.0,0,0
228.60000000000002,3.8100000000000005,0,0.0,0,0
228.70000000000002,3.811666666666667,0,0.0,0,0
228.8,3.8133333333333335,0,0.0,0,0
228.9,3.815,0,0.0,0,0
229.0,3.816666666666667,0,0.0,0,0
229.10000000000002,3.818333333333334,0,0.0,0,0
229.20000000000002,3.8200000000000003,0,0.0,0,0
229.3,3.8216666666666668,0,0.0,0,0
229.4,3.8233333333333333,0,0.0,0,0
229.5,3.825,0,0.0,0,0
229.60000000000002,3.826666666666667,0,0.0,0,0
229.70000000000002,3.8283333333333336,0,0.0,0,0
229.8,3.83,0,0.0,0,0
229.9,3.8316666666666666,0,0.0,0,0
230.0,3.8333333333333335,0,0.0,0,0
230.10000000000002,3.8350000000000004,0,0.0,0,0
230.20000000000002,3.836666666666667,0,0.0,0,0
230.3,3.8383333333333334,0,0.0,0,0
230.4,3.8400000000000003,0,0.0,0,0
230.5,3.841666666666667,0,0.0,0,0
230.60000000000002,3.8433333333333337,0,0.0,0,0
230.70000000000002,3.845,0,0.0,0,0
230.8,3.8466666666666667,0,0.0,0,0
230.9,3.8483333333333336,0,0.0,0,0
231.0,3.85,0,0.0,0,0
231.10000000000002,3.851666666666667,0,0.0,0,0
231.20000000000002,3.8533333333333335,0,0.0,0,0
231.3,3.855,0,0.0,0,0
231.4,3.856666666666667,0,0.0,0,0
231.5,3.8583333333333334,0,0.0,0,0
231.60000000000002,3.8600000000000003,0,0.0,0,0
231.70000000000002,3.861666666666667,0,0.0,0,0
231.8,3.8633333333333337,0,0.0,0,0
231.9,3.865,0,0.0,0,0
232.0,3.8666666666666667,0,0.0,0,0
232.10000000000002,3.8683333333333336,0,0.0,0,0
232.20000000000002,3.87,0,0.0,0,0
232.3,3.871666666666667,0,0.0,0,0
232.4,3.8733333333333335,0,0.0,0,0
232.5,3.875,0,0.0,0,0
232.60000000000002,3.876666666666667,0,0.0,0,0
232.70000000000002,3.8783333333333334,0,0.0,0,0
232.8,3.8800000000000003,0,0.0,0,0
232.9,3.881666666666667,0,0.0,0,0
233.0,3.8833333333333333,0,0.0,0,0
233.10000000000002,3.8850000000000002,0,0.0,0,0
233.20000000000002,3.886666666666667,0,0.0,0,0
233.3,3.8883333333333336,0,0.0,0,0
233.4,3.89,0,0.0,0,0
233.5,3.8916666666666666,0,0.0,0,0
233.60000000000002,3.8933333333333335,0,0.0,0,0
233.70000000000002,3.8950000000000005,0,0.0,0,0
233.8,3.896666666666667,0,0.0,0,0
233.9,3.8983333333333334,0,0.0,0,0
234.0,3.9,0,0.0,0,0
234.10000000000002,3.901666666666667,0,0.0,0,0
234.20000000000002,3.9033333333333338,0,0.0,0,0
234.3,3.9050000000000002,0,0.0,0,0
234.4,3.9066666666666667,0,0.0,0,0
234.5,3.908333333333333,0,0.0,0,0
234.60000000000002,3.9100000000000006,0,0.0,0,0
234.70000000000002,3.911666666666667,0,0.0,0,0
234.8,3.9133333333333336,0,0.0,0,0
234.9,3.915,0,0.0,0,0
235.0,3.9166666666666665,0,0.0,0,0
235.10000000000002,3.918333333333334,0,0.0,0,0
235.20000000000002,3.9200000000000004,0,0.0,0,0
235.3,3.921666666666667,0,0.0,0,0
235.4,3.9233333333333333,0,0.0,0,0
235.5,3.925,0,0.0,0,0
235.60000000000002,3.926666666666667,0,0.0,0,0
235.70000000000002,3.9283333333333337,0,0.0,0,0
235.8,3.93,0,0.0,0,0
235.9,3.9316666666666666,0,0.0,0,0
236.0,3.933333333333333,0,0.0,0,0
236.10000000000002,3.9350000000000005,0,0.0,0,0
236.20000000000002,3.936666666666667,0,0.0,0,0
236.3,3.9383333333333335,0,0.0,0,0
236.4,3.94,0,0.0,0,0
236.5,3.941666666666667,0,0.0,0,0
236.60000000000002,3.943333333333334,0,0.0,0,0
236.70000000000002,3.9450000000000003,0,0.0,0,0
236.8,3.9466666666666668,0,0.0,0,0
236.9,3.9483333333333333,0,0.0,0,0
237.0,3.95,0,0.0,0,0
237.10000000000002,3.951666666666667,0,0.0,0,0
237.20000000000002,3.9533333333333336,0,0.0,0,0
237.3,3.955,0,0.0,0,0
237.4,3.9566666666666666,0,0.0,0,0
237.5,3.9583333333333335,0,0.0,0,0
237.60000000000002,3.9600000000000004,0,0.0,0,0
237.70000000000002,3.961666666666667,0,0.0,0,0
237.8,3.9633333333333334,0,0.0,0,0
237.9,3.9650000000000003,0,0.0,0,0
238.0,3.966666666666667,0,0.0,0,0
238.10000000000002,3.9683333333333337,0,0.0,0,0
238.20000000000002,3.97,0,0.0,0,0
238.3,3.9716666666666667,0,0.0,0,0
238.4,3.9733333333333336,0,0.0,0,0
238.5,3.975,0,0.0,0,0
238.60000000000002,3.976666666666667,0,0.0,0,0
238.70000000000002,3.9783333333333335,0,0.0,0,0
238.8,3.98,0,0.0,0,0
238.9,3.981666666666667,0,0.0,0,0
239.0,3.9833333333333334,0,0.0,0,0
239.10000000000002,3.9850000000000003,0,0.0,0,0
239.20000000000002,3.986666666666667,0,0.0,0,0
239.3,3.9883333333333337,0,0.0,0,0
239.4,3.99,0,0.0,0,0
239.5,3.9916666666666667,0,0.0,0,0
239.60000000000002,3.9933333333333336,0,0.0,0,0
239.70000000000002,3.995,0,0.0,0,0
239.8,3.996666666666667,0,0.0,0,0
239.9,3.9983333333333335,0,0.0,0,0
240.0,4.0,0,0.0,0,0
240.10000000000002,4.001666666666667,0,0.0,0,0
240.20000000000002,4.003333333333334,0,0.0,0,0
240.3,4.005,0,0.0,0,0
240.4,4.006666666666667,0,0.0,0,0
240.5,4.008333333333334,0,0.0,0,0
240.60000000000002,4.010000000000001,0,0.0,0,0
240.70000000000002,4.011666666666667,0,0.0,0,0
240.8,4.013333333333334,0,0.0,0,0
240.9,4.015,0,0.0,0,0
241.0,4.016666666666667,0,0.0,0,0
241.10000000000002,4.0183333333333335,0,0.0,0,0
241.20000000000002,4.0200000000000005,0,0.0,0,0
241.3,4.0216666666666665,0,0.0,0,0
241.4,4.023333333333333,0,0.0,0,0
241.5,4.025,0,0.0,0,0
241.60000000000002,4.026666666666667,0,0.0,0,0
241.70000000000002,4.028333333333333,0,0.0,0,0
241.8,4.03,0,0.0,0,0
241.9,4.031666666666667,0,0.0,0,0
242.0,4.033333333333333,0,0.0,0,0
242.10000000000002,4.035,0,0.0,0,0
242.20000000000002,4.036666666666667,0,0.0,0,0
242.3,4.038333333333333,0,0.0,0,0
242.4,4.04,0,0.0,0,0
242.5,4.041666666666667,0,0.0,0,0
242.60000000000002,4.043333333333334,0,0.0,0,0
242.70000000000002,4.045,0,0.0,0,0
242.8,4.046666666666667,0,0.0,0,0
242.9,4.048333333333334,0,0.0,0,0
243.0,4.05,0,0.0,0,0
243.10000000000002,4.051666666666667,0,0.0,0,0
243.20000000000002,4.053333333333334,0,0.0,0,0
243.3,4.055000000000001,0,0.0,0,0
243.4,4.056666666666667,0,0.0,0,0
243.5,4.058333333333334,0,0.0,0,0
243.60000000000002,4.0600000000000005,0,0.0,0,0
243.70000000000002,4.0616666666666665,0,0.0,0,0
243.8,4.0633333333333335,0,0.0,0,0
243.9,4.065,0,0.0,0,0
244.0,4.066666666666666,0,0.0,0,0
244.10000000000002,4.068333333333333,0,0.0,0,0
244.20000000000002,4.07,0,0.0,0,0
244.3,4.071666666666667,0,0.0,0,0
244.4,4.073333333333333,0,0.0,0,0
244.5,4.075,0,0.0,0,0
244.60000000000002,4.076666666666667,0,0.0,0,0
244.70000000000002,4.078333333333334,0,0.0,0,0
244.8,4.08,0,0.0,0,0
244.9,4.081666666666667,0,0.0,0,0
245.0,4.083333333333333,0,0.0,0,0
245.10000000000002,4.085,0,0.0,0,0
245.20000000000002,4.086666666666667,0,0.0,0,0
245.3,4.088333333333334,0,0.0,0,0
245.4,4.09,0,0.0,0,0
245.5,4.091666666666667,0,0.0,0,0
245.60000000000002,4.093333333333334,0,0.0,0,0
245.70000000000002,4.095000000000001,0,0.0,0,0
245.8,4.096666666666667,0,0.0,0,0
245.9,4.098333333333334,0,0.0,0,0
246.0,4.1,0,0.0,0,0
246.10000000000002,4.1016666666666675,0,0.0,0,0
246.20000000000002,4.1033333333333335,0,0.0,0,0
246.3,4.105,0,0.0,0,0
246.4,4.1066666666666665,0,0.0,0,0
246.5,4.108333333333333,0,0.0,0,0
246.60000000000002,4.11,0,0.0,0,0
246.70000000000002,4.111666666666667,0,0.0,0,0
246.8,4.113333333333333,0,0.0,0,0
246.9,4.115,0,0.0,0,0
247.0,4.116666666666666,0,0.0,0,0
247.10000000000002,4.118333333333334,0,0.0,0,0
247.20000000000002,4.12,0,0.0,0,0
247.3,4.121666666666667,0,0.0,0,0
247.4,4.123333333333333,0,0.0,0,0
247.5,4.125,0,0.0,0,0
247.60000000000002,4.126666666666667,0,0.0,0,0
247.70000000000002,4.128333333333334,0,0.0,0,0
247.8,4.13,0,0.0,0,0
247.9,4.131666666666667,0,0.0,0,0
248.0,4.133333333333334,0,0.0,0,0
248.10000000000002,4.135000000000001,0,0.0,0,0
248.20000000000002,4.136666666666667,0,0.0,0,0
248.3,4.138333333333334,0,0.0,0,0
248.4,4.14,0,0.0,0,0
248.5,4.141666666666667,0,0.0,0,0
248.60000000000002,4.1433333333333335,0,0.0,0,0
248.70000000000002,4.1450000000000005,0,0.0,0,0
248.8,4.1466666666666665,0,0.0,0,0
248.9,4.148333333333333,0,0.0,0,0
249.0,4.15,0,0.0,0,0
249.10000000000002,4.151666666666667,0,0.0,0,0
249.20000000000002,4.153333333333333,0,0.0,0,0
249.3,4.155,0,0.0,0,0
249.4,4.156666666666667,0,0.0,0,0
249.5,4.158333333333333,0,0.0,0,0
249.60000000000002,4.16,0,0.0,0,0
249.70000000000002,4.161666666666667,0,0.0,0,0
249.8,4.163333333333333,0,0.0,0,0
249.9,4.165,0,0.0,0,0
250.0,4.166666666666667,0,0.0,0,0
250.10000000000002,4.168333333333334,0,0.0,0,0
250.20000000000002,4.17,0,0.0,0,0
250.3,4.171666666666667,0,0.0,0,0
250.4,4.173333333333334,0,0.0,0,0
250.5,4.175,0,0.0,0,0
250.60000000000002,4.176666666666667,0,0.0,0,0
250.70000000000002,4.178333333333334,0,0.0,0,0
250.8,4.180000000000001,0,0.0,0,0
250.9,4.181666666666667,0,0.0,0,0
251.0,4.183333333333334,0,0.0,0,0
251.10000000000002,4.1850000000000005,0,0.0,0,0
251.20000000000002,4.1866666666666665,0,0.0,0,0
251.3,4.1883333333333335,0,0.0,0,0
251.4,4.19,0,0.0,0,0
251.5,4.191666666666666,0,0.0,0,0
251.60000000000002,4.193333333333333,0,0.0,0,0
251.70000000000002,4.195,0,0.0,0,0
251.8,4.196666666666667,0,0.0,0,0
251.9,4.198333333333333,0,0.0,0,0
252.0,4.2,0,0.0,0,0
252.10000000000002,4.201666666666667,0,0.0,0,0
252.20000000000002,4.203333333333334,0,0.0,0,0
252.3,4.205,0,0.0,0,0
252.4,4.206666666666667,0,0.0,0,0
252.5,4.208333333333333,0,0.0,0,0
252.60000000000002,4.21,0,0.0,0,0
252.70000000000002,4.211666666666667,0,0.0,0,0
252.8,4.213333333333334,0,0.0,0,0
252.9,4.215,0,0.0,0,0
253.0,4.216666666666667,0,0.0,0,0
253.10000000000002,4.218333333333334,0,0.0,0,0
253.20000000000002,4.220000000000001,0,0.0,0,0
253.3,4.221666666666667,0,0.0,0,0
253.4,4.223333333333334,0,0.0,0,0
253.5,4.225,0,0.0,0,0
253.60000000000002,4.2266666666666675,0,0.0,0,0
253.70000000000002,4.2283333333333335,0,0.0,0,0
253.8,4.23,0,0.0,0,0
253.9,4.2316666666666665,0,0.0,0,0
254.0,4.233333333333333,0,0.0,0,0
254.10000000000002,4.235,0,0.0,0,0
254.20000000000002,4.236666666666667,0,0.0,0,0
254.3,4.238333333333333,0,0.0,0,0
254.4,4.24,0,0.0,0,0
254.5,4.241666666666666,0,0.0,0,0
254.60000000000002,4.243333333333334,0,0.0,0,0
254.70000000000002,4.245,0,0.0,0,0
254.8,4.246666666666667,0,0.0,0,0
254.9,4.248333333333333,0,0.0,0,0
255.0,4.25,0,0.0,0,0
255.10000000000002,4.251666666666667,0,0.0,0,0
255.20000000000002,4.253333333333334,0,0.0,0,0
255.3,4.255,0,0.0,0,0
255.4,4.256666666666667,0,0.0,0,0
255.5,4.258333333333334,0,0.0,0,0
255.60000000000002,4.260000000000001,0,0.0,0,0
255.70000000000002,4.261666666666667,0,0.0,0,0
255.8,4.263333333333334,0,0.0,0,0
255.9,4.265,0,0.0,0,0
256.0,4.266666666666667,0,0.0,0,0
256.1,4.2683333333333335,0,0.0,0,0
256.2,4.27,0,0.0,0,0
256.3,4.2716666666666665,0,0.0,0,0
256.40000000000003,4.273333333333334,0,0.0,0,0
256.5,4.275,0,0.0,0,0
256.6,4.276666666666667,0,0.0,0,0
256.7,4.278333333333333,0,0.0,0,0
256.8,4.28,0,0.0,0,0
256.90000000000003,4.281666666666667,0,0.0,0,0
257.0,4.283333333333333,0,0.0,0,0
257.1,4.285,0,0.0,0,0
257.2,4.286666666666666,0,0.0,0,0
257.3,4.288333333333333,0,0.0,0,0
257.40000000000003,4.290000000000001,0,0.0,0,0
257.5,4.291666666666667,0,0.0,0,0
257.6,4.293333333333334,0,0.0,0,0
257.7,4.295,0,0.0,0,0
257.8,4.296666666666667,0,0.0,0,0
257.90000000000003,4.298333333333334,0,0.0,0,0
258.0,4.3,0,0.0,0,0
258.1,4.301666666666667,0,0.0,0,0
258.2,4.303333333333333,0,0.0,0,0
258.3,4.305000000000001,0,0.0,0,0
258.40000000000003,4.3066666666666675,0,0.0,0,0
258.5,4.308333333333334,0,0.0,0,0
258.6,4.3100000000000005,0,0.0,0,0
258.7,4.3116666666666665,0,0.0,0,0
258.8,4.3133333333333335,0,0.0,0,0
258.90000000000003,4.315,0,0.0,0,0
259.0,4.316666666666666,0,0.0,0,0
259.1,4.318333333333333,0,0.0,0,0
259.2,4.319999999999999,0,0.0,0,0
259.3,4.321666666666667,0,0.0,0,0
259.40000000000003,4.323333333333334,0,0.0,0,0
259.5,4.325,0,0.0,0,0
259.6,4.326666666666667,0,0.0,0,0
259.7,4.328333333333333,0,0.0,0,0
259.8,4.33,0,0.0,0,0
259.90000000000003,4.331666666666667,0,0.0,0,0
260.0,4.333333333333333,0,0.0,0,0
260.1,4.335,0,0.0,0,0
260.2,4.336666666666667,0,0.0,0,0
260.3,4.338333333333334,0,0.0,0,0
260.40000000000003,4.340000000000001,0,0.0,0,0
260.5,4.341666666666667,0,0.0,0,0
260.6,4.343333333333334,0,0.0,0,0
260.7,4.345,0,0.0,0,0
260.8,4.346666666666667,0,0.0,0,0
260.90000000000003,4.348333333333334,0,0.0,0,0
261.0,4.35,0,0.0,0,0
261.1,4.3516666666666675,0,0.0,0,0
261.2,4.3533333333333335,0,0.0,0,0
261.3,4.355,0,0.0,0,0
261.40000000000003,4.356666666666667,0,0.0,0,0
261.5,4.358333333333333,0,0.0,0,0
261.6,4.36,0,0.0,0,0
261.7,4.361666666666666,0,0.0,0,0
261.8,4.363333333333333,0,0.0,0,0
261.90000000000003,4.365,0,0.0,0,0
262.0,4.366666666666666,0,0.0,0,0
262.1,4.368333333333334,0,0.0,0,0
262.2,4.37,0,0.0,0,0
262.3,4.371666666666667,0,0.0,0,0
262.40000000000003,4.373333333333334,0,0.0,0,0
262.5,4.375,0,0.0,0,0
262.6,4.376666666666667,0,0.0,0,0
262.7,4.378333333333333,0,0.0,0,0
262.8,4.38,0,0.0,0,0
262.90000000000003,4.381666666666667,0,0.0,0,0
263.0,4.383333333333334,0,0.0,0,0
263.1,4.385000000000001,0,0.0,0,0
263.2,4.386666666666667,0,0.0,0,0
263.3,4.388333333333334,0,0.0,0,0
263.40000000000003,4.390000000000001,0,0.0,0,0
263.5,4.391666666666667,0,0.0,0,0
263.6,4.3933333333333335,0,0.0,0,0
263.7,4.395,0,0.0,0,0
263.8,4.3966666666666665,0,0.0,0,0
263.90000000000003,4.398333333333334,0,0.0,0,0
264.0,4.4,0,0.0,0,0
264.1,4.401666666666667,0,0.0,0,0
264.2,4.403333333333333,0,0.0,0,0
264.3,4.405,0,0.0,0,0
264.40000000000003,4.406666666666667,0,0.0,0,0
264.5,4.408333333333333,0,0.0,0,0
264.6,4.41,0,0.0,0,0
264.7,4.411666666666666,0,0.0,0,0
264.8,4.413333333333333,0,0.0,0,0
264.90000000000003,4.415000000000001,0,0.0,0,0
265.0,4.416666666666667,0,0.0,0,0
265.1,4.418333333333334,0,0.0,0,0
265.2,4.42,0,0.0,0,0
265.3,4.421666666666667,0,0.0,0,0
265.40000000000003,4.423333333333334,0,0.0,0,0
265.5,4.425,0,0.0,0,0
265.6,4.426666666666667,0,0.0,0,0
265.7,4.428333333333333,0,0.0,0,0
265.8,4.430000000000001,0,0.0,0,0
265.90000000000003,4.4316666666666675,0,0.0,0,0
266.0,4.433333333333334,0,0.0,0,0
266.1,4.4350000000000005,0,0.0,0,0
266.2,4.4366666666666665,0,0.0,0,0
266.3,4.4383333333333335,0,0.0,0,0
266.40000000000003,4.44,0,0.0,0,0
266.5,4.441666666666666,0,0.0,0,0
266.6,4.443333333333333,0,0.0,0,0
266.7,4.444999999999999,0,0.0,0,0
266.8,4.446666666666667,0,0.0,0,0
266.90000000000003,4.448333333333334,0,0.0,0,0
267.0,4.45,0,0.0,0,0
267.1,4.451666666666667,0,0.0,0,0
267.2,4.453333333333333,0,0.0,0,0
267.3,4.455,0,0.0,0,0
267.40000000000003,4.456666666666667,0,0.0,0,0
267.5,4.458333333333333,0,0.0,0,0
267.6,4.46,0,0.0,0,0
267.7,4.461666666666667,0,0.0,0,0
267.8,4.463333333333334,0,0.0,0,0
267.90000000000003,4.465000000000001,0,0.0,0,0
268.0,4.466666666666667,0,0.0,0,0
268.1,4.468333333333334,0,0.0,0,0
268.2,4.47,0,0.0,0,0
268.3,4.471666666666667,0,0.0,0,0
268.40000000000003,4.473333333333334,0,0.0,0,0
268.5,4.475,0,0.0,0,0
268.6,4.4766666666666675,0,0.0,0,0
268.7,4.4783333333333335,0,0.0,0,0
268.8,4.48,0,0.0,0,0
268.90000000000003,4.481666666666667,0,0.0,0,0
269.0,4.483333333333333,0,0.0,0,0
269.1,4.485,0,0.0,0,0
269.2,4.486666666666666,0,0.0,0,0
269.3,4.488333333333333,0,0.0,0,0
269.40000000000003,4.49,0,0.0,0,0
269.5,4.491666666666666,0,0.0,0,0
269.6,4.493333333333334,0,0.0,0,0
269.7,4.495,0,0.0,0,0
269.8,4.496666666666667,0,0.0,0,0
269.90000000000003,4.498333333333334,0,0.0,0,0
270.0,4.5,0,0.0,0,0
270.1,4.501666666666667,0,0.0,0,0
270.2,4.503333333333333,0,0.0,0,0
270.3,4.505,0,0.0,0,0
270.40000000000003,4.506666666666667,0,0.0,0,0
270.5,4.508333333333334,0,0.0,0,0
270.6,4.510000000000001,0,0.0,0,0
270.7,4.511666666666667,0,0.0,0,0
270.8,4.513333333333334,0,0.0,0,0
270.90000000000003,4.515000000000001,0,0.0,0,0
271.0,4.516666666666667,0,0.0,0,0
271.1,4.5183333333333335,0,0.0,0,0
271.2,4.52,0,0.0,0,0
271.3,4.5216666666666665,0,0.0,0,0
271.40000000000003,4.523333333333334,0,0.0,0,0
271.5,4.525,0,0.0,0,0
271.6,4.526666666666667,0,0.0,0,0
271.7,4.528333333333333,0,0.0,0,0
271.8,4.53,0,0.0,0,0
271.90000000000003,4.531666666666667,0,0.0,0,0
272.0,4.533333333333333,0,0.0,0,0
272.1,4.535,0,0.0,0,0
272.2,4.536666666666666,0,0.0,0,0
272.3,4.538333333333333,0,0.0,0,0
272.40000000000003,4.540000000000001,0,0.0,0,0
272.5,4.541666666666667,0,0.0,0,0
272.6,4.543333333333334,0,0.0,0,0
272.7,4.545,0,0.0,0,0
272.8,4.546666666666667,0,0.0,0,0
272.90000000000003,4.548333333333334,0,0.0,0,0
273.0,4.55,0,0.0,0,0
273.1,4.551666666666667,0,0.0,0,0
273.2,4.553333333333333,0,0.0,0,0
273.3,4.555000000000001,0,0.0,0,0
273.40000000000003,4.5566666666666675,0,0.0,0,0
273.5,4.558333333333334,0,0.0,0,0
273.6,4.5600000000000005,0,0.0,0,0
273.7,4.5616666666666665,0,0.0,0,0
273.8,4.5633333333333335,0,0.0,0,0
273.90000000000003,4.565,0,0.0,0,0
274.0,4.566666666666666,0,0.0,0,0
274.1,4.568333333333333,0,0.0,0,0
274.2,4.569999999999999,0,0.0,0,0
274.3,4.571666666666667,0,0.0,0,0
274.40000000000003,4.573333333333334,0,0.0,0,0
274.5,4.575,0,0.0,0,0
274.6,4.576666666666667,0,0.0,0,0
274.7,4.578333333333333,0,0.0,0,0
274.8,4.58,0,0.0,0,0
274.90000000000003,4.581666666666667,0,0.0,0,0
275.0,4.583333333333333,0,0.0,0,0
275.1,4.585,0,0.0,0,0
275.2,4.586666666666667,0,0.0,0,0
275.3,4.588333333333334,0,0.0,0,0
275.40000000000003,4.590000000000001,0,0.0,0,0
275.5,4.591666666666667,0,0.0,0,0
275.6,4.593333333333334,0,0.0,0,0
275.7,4.595,0,0.0,0,0
275.8,4.596666666666667,0,0.0,0,0
275.90000000000003,4.598333333333334,0,0.0,0,0
276.0,4.6,0,0.0,0,0
276.1,4.6016666666666675,0,0.0,0,0
276.2,4.6033333333333335,0,0.0,0,0
276.3,4.605,0,0.0,0,0
276.40000000000003,4.606666666666667,0,0.0,0,0
276.5,4.608333333333333,0,0.0,0,0
276.6,4.61,0,0.0,0,0
276.7,4.611666666666666,0,0.0,0,0
276.8,4.613333333333333,0,0.0,0,0
276.90000000000003,4.615,0,0.0,0,0
277.0,4.616666666666666,0,0.0,0,0
277.1,4.618333333333334,0,0.0,0,0
277.2,4.62,0,0.0,0,0
277.3,4.621666666666667,0,0.0,0,0
277.40000000000003,4.623333333333334,0,0.0,0,0
277.5,4.625,0,0.0,0,0
277.6,4.626666666666667,0,0.0,0,0
277.7,4.628333333333333,0,0.0,0,0
277.8,4.63,0,0.0,0,0
277.90000000000003,4.631666666666667,0,0.0,0,0
278.0,4.633333333333334,0,0.0,0,0
278.1,4.635000000000001,0,0.0,0,0
278.2,4.636666666666667,0,0.0,0,0
278.3,4.638333333333334,0,0.0,0,0
278.40000000000003,4.640000000000001,0,0.0,0,0
278.5,4.641666666666667,0,0.0,0,0
278.6,4.6433333333333335,0,0.0,0,0
278.7,4.645,0,0.0,0,0
278.8,4.6466666666666665,0,0.0,0,0
278.90000000000003,4.648333333333334,0,0.0,0,0
279.0,4.65,0,0.0,0,0
279.1,4.651666666666667,0,0.0,0,0
279.2,4.653333333333333,0,0.0,0,0
279.3,4.655,0,0.0,0,0
279.40000000000003,4.656666666666667,0,0.0,0,0
279.5,4.658333333333333,0,0.0,0,0
279.6,4.66,0,0.0,0,0
279.7,4.661666666666666,0,0.0,0,0
279.8,4.663333333333333,0,0.0,0,0
279.90000000000003,4.665000000000001,0,0.0,0,0
280.0,4.666666666666667,0,0.0,0,0
280.1,4.668333333333334,0,0.0,0,0
280.2,4.67,0,0.0,0,0
280.3,4.671666666666667,0,0.0,0,0
280.40000000000003,4.673333333333334,0,0.0,0,0
280.5,4.675,0,0.0,0,0
280.6,4.676666666666667,0,0.0,0,0
280.7,4.678333333333333,0,0.0,0,0
280.8,4.680000000000001,0,0.0,0,0
280.90000000000003,4.6816666666666675,0,0.0,0,0
281.0,4.683333333333334,0,0.0,0,0
281.1,4.6850000000000005,0,0.0,0,0
281.2,4.6866666666666665,0,0.0,0,0
281.3,4.6883333333333335,0,0.0,0,0
281.40000000000003,4.69,0,0.0,0,0
281.5,4.691666666666666,0,0.0,0,0
281.6,4.693333333333333,0,0.0,0,0
281.7,4.694999999999999,0,0.0,0,0
